ID	LEMMA	UPOS	GENERE	WRITTEN REPRESENTATION	ID LEMMA VARIANT	TRADUZIONI	URI ITALIANO
4489	càulu	NOUN	m	["càulu","càvulu"]	[]	["cavolo"]	["http://liita.it/data/id/lemma/975052"]
4492	quagghialatti	NOUN	m	["quagghialatti","quagghia latti"]	[]	["caglio"]	["http://liita.it/data/id/lemma/972574","http://liita.it/data/id/lemma/972573"]
4495	cavaddunchiu	NOUN	m	["cavaddunchiu"]	[]	["piccolo fascio di spine"]	[]
4496	quagghiu	NOUN	m	["quagliu","quagghiu"]	[]	["quaglio","caglio"]	["http://liita.it/data/id/lemma/972574","http://liita.it/data/id/lemma/972573","http://liita.it/data/id/lemma/1025460"]
4497	cavagna	NOUN	f	["cavagna"]	[]	["fiscella"]	["http://liita.it/data/id/lemma/992478"]
4499	cavalaggiu	NOUN	m	["cavalaggiu"]	[]	["chiocciola","lumaca"]	["http://liita.it/data/id/lemma/1090580","http://liita.it/data/id/lemma/1007171"]
11327	vavalaggiu	NOUN	m	["vavalaggiu"]	[]	["chiocciola","lumaca"]	["http://liita.it/data/id/lemma/1090580","http://liita.it/data/id/lemma/1007171"]
11328	vavalaciu	NOUN	m	["vavalaciu"]	[]	["chiocciola","lumaca"]	["http://liita.it/data/id/lemma/1090580","http://liita.it/data/id/lemma/1007171"]
4500	qualuzzi	NOUN		["qualuzzi"]	[]	["cavoli selvatici"]	[]
4501	cavaru	NOUN	m	["cavaru"]	[]	["fango putrido e fetido"]	[]
4502	quannu	ADV		["quannu","quando"]	[]	["quando"]	["http://liita.it/data/id/lemma/1096467"]
4503	cavateddi	NOUN		["cavatieddi","cavateddi"]	[]	["gnocchi"]	[]
4504	quànquaru	NOUN	m	["quànquaru"]	[]	["arcifanfano"]	["http://liita.it/data/id/lemma/965825"]
4506	quàquara	NOUN	f	["quàquara"]	[]	["quaglia"]	["http://liita.it/data/id/lemma/1025456"]
4507	quaquènchiaru	NOUN	m	["quaquènchiaru"]	[]	["tanghero"]	["http://liita.it/data/id/lemma/1045279"]
4508	cavatuni	NOUN	m	["cavatuni"]	[]	["cannellone"]	["http://liita.it/data/id/lemma/1054709"]
4509	quareddu	NOUN	m	["quareddu"]	[]	["unghia d'animale","zoccolo"]	["http://liita.it/data/id/lemma/1099710"]
4510	cavesa	NOUN	f	["cavesa"]	[]	["capo"]	["http://liita.it/data/id/lemma/973639"]
4512	caviali	NOUN	m	["caviali"]	[]	["capitale"]	["http://liita.it/data/id/lemma/1090254","http://liita.it/data/id/lemma/1090255"]
4513	quarrenchiu	NOUN	m	["quarrenchiu"]	[]	["cornetto di pietra portato al collo contro la raucedine"]	[]
4514	cavicchia	NOUN	f	["cavicchia","cavigghia"]	[]	["cavicchio"]	["http://liita.it/data/id/lemma/1090425"]
4515	quarru	ADJ	m	["quarru"]	[]	["quadrato"]	["http://liita.it/data/id/hypolemma/28011"]
4516	cavigghiuni	NOUN	m	["cavigghiuni"]	[]	["cavicchio"]	["http://liita.it/data/id/lemma/1090425"]
4517	quartara	NOUN	f	["quartara","cortara","cottara","quattara"]	[]	["brocca per l'acqua"]	[]
4518	caviolu	NOUN	m	["caviolu"]	[]	["buffone da circo"]	[]
4519	quartiari	VERB		["quartiari"]	[]	["dividere"]	["http://liita.it/data/id/lemma/986422"]
4522	cazzarìa	NOUN	f	["cazzarìa"]	[]	["bagattella"]	["http://liita.it/data/id/lemma/1089676"]
4524	cazzianu	NOUN	m	["cazzianu"]	[]	["balia"]	["http://liita.it/data/id/lemma/968612","http://liita.it/data/id/lemma/968613"]
4525	quasanti	ADV		["quasanti"]	[]	["a causa di"]	[]
4526	cazziari	VERB		["cazziari"]	[]	["rabbuffare"]	["http://liita.it/data/id/lemma/1025843"]
4527	quasari	VERB		["quasari"]	[]	["calzare"]	["http://liita.it/data/id/lemma/972971"]
4528	cazziata	NOUN	f	["cazziata"]	[]	["rabbuffo"]	["http://liita.it/data/id/lemma/1025846"]
4530	càzzica	NOUN	f	["càzzica"]	[]	["quando l'aquilone si capovolge di botto"]	[]
4531	quatilari	VERB		["quatilari"]	[]	["cautelare"]	["http://liita.it/data/id/lemma/974939"]
4532	cazzicaddè	NOUN		["cazzicaddè","cazzicaddì"]	[]	["lumaca grossa"]	[]
4535	cazzicari	VERB		["cazzicari"]	[]	["muovere"]	["http://liita.it/data/id/lemma/1013037"]
4536	querennari	VERB		["querennari"]	[]	["censurare"]	["http://liita.it/data/id/lemma/975372"]
4538	quibbus	NOUN	m	["quibbus"]	[]	["denari","soldi"]	[]
4539	cazzottu	NOUN	m	["cazzottu"]	[]	["pugno"]	["http://liita.it/data/id/lemma/1025003"]
4540	quindena	NOUN	f	["quindena","quinnena"]	[]	["proroga di quindici giorni accordata al debitore"]	[]
4541	cazzu	NOUN	m	["cazzu"]	[]	["cazzo","pene"]	["http://liita.it/data/id/lemma/1019238","http://liita.it/data/id/lemma/975067"]
4542	quisquigghiu	NOUN	m	["quisquigghiu"]	[]	["lepidio"]	["http://liita.it/data/id/lemma/1005779"]
4543	cazzuliari	VERB		["cazzuliari"]	[]	["ozieggiare"]	["http://liita.it/data/id/lemma/1016984"]
4544	quisquilia	NOUN	f	["quisquilia"]	[]	["superfluità"]	["http://liita.it/data/id/lemma/1044412"]
4545	ccà	ADV		["ccà"]	[]	["qui","qua"]	["http://liita.it/data/id/lemma/1025672","http://liita.it/data/id/lemma/1025334"]
4546	ccani	ADV		["cca","ccani"]	[]	["qui","qua"]	["http://liita.it/data/id/lemma/1025672","http://liita.it/data/id/lemma/1025334"]
4547	cchiù	ADV		["chjuni","cchjù","cchiui","chiuni","cchiù","chjù","chjui","cchjuni","chiù","chiui","cchiuni"]	[]	["più"]	["http://liita.it/data/id/hypolemma/50306"]
4548	ccî	PRON	m/f	["ci i","cci i","ci li","cci li","cci 'i","cî","ccî","ci 'i"]	[]	["glieli","gliele"]	["http://liita.it/data/id/lemma/1121161","http://liita.it/data/id/lemma/1121148"]
4549	cci	ADV		["cci"]	[]	["ci"]	["http://liita.it/data/id/hypolemma/47257"]
4550	cci	PRON	m	["ci","cci"]	[]	["a lui"]	[]
4551	cci	PRON	f	["ci","cci"]	[]	["a lei"]	[]
4552	cci	PRON	m	["ci","cci"]	[]	["a loro"]	[]
4747	ci	PRON	f	["ci","cci"]	[]	["a loro"]	[]
4554	cciâ	PRON	f	["cci 'a","ccia","cciâ","ci 'a","ci a","cia","cci a","ci la","ciâ","cci la"]	[]	["gliela"]	["http://liita.it/data/id/lemma/1121149"]
4555	cciû	PRON	m	["ci lu","cciu","cci lu","ciû","ci u","cci 'u","ci 'u","cciû","ciu","cci u"]	[]	["glielo"]	["http://liita.it/data/id/lemma/1121160"]
4556	cèddaru	NOUN	m	["cèddaru"]	[]	["cavicchio trasversale dell'aspo"]	[]
4557	cenzu	NOUN	m	["cenzu","cèusu","cienzu"]	[]	["gelso"]	["http://liita.it/data/id/lemma/995002"]
4558	cera	NOUN	f	["ciera","cera"]	[]	["sedia"]	["http://liita.it/data/id/lemma/1036436"]
4559	cera	NOUN	f	["cera"]	[]	["faccia","viso"]	["http://liita.it/data/id/lemma/1062432","http://liita.it/data/id/lemma/1052319","http://liita.it/data/id/lemma/990791"]
4560	cèrfidu	ADJ	m	["cèrfidu","cèrfitu"]	[]	["ammuffito"]	["http://liita.it/data/id/hypolemma/22599"]
4562	cèrniri	VERB		["cèrniri"]	[]	["setacciare"]	["http://liita.it/data/id/lemma/1037425"]
4563	cerru	NOUN	m	["cerru"]	[]	["ciocca di capelli"]	[]
4564	cersa	NOUN	f	["chierza","cherza","cerza","cersa"]	[]	["quercia"]	["http://liita.it/data/id/lemma/1025629"]
4565	cersavoi	NOUN		["cersavoi"]	[]	["zafferano"]	["http://liita.it/data/id/lemma/1099675"]
4566	cersu	ADJ	m	["cersu","gerfu","gerbu"]	[]	["incolto"]	["http://liita.it/data/id/hypolemma/26008","http://liita.it/data/id/lemma/1000168"]
4567	certitùdini	NOUN	f	["cirtitùdini","certitùdini"]	[]	["certezza","certitudine"]	["http://liita.it/data/id/lemma/975664","http://liita.it/data/id/lemma/975671"]
4568	cerussa	NOUN	f	["cerussa"]	[]	["biacca"]	["http://liita.it/data/id/lemma/969948"]
4569	cèusa	NOUN	f	["cèusa"]	[]	["gelso","gelsa","mora di gelso"]	["http://liita.it/data/id/lemma/995002","http://liita.it/data/id/lemma/994996"]
4571	checcu	ADJ	m	["checcu"]	[]	["balbuziente"]	["http://liita.it/data/id/lemma/968569"]
4572	checcu	NOUN	m	["checcu"]	[]	["un balbuziente"]	["http://liita.it/data/id/lemma/968570"]
4573	cheìri	VERB		["cheìri"]	[]	["detestare"]	["http://liita.it/data/id/lemma/983678"]
4574	chèrchiri	NOUN	f	["cicerca","chierca","chèrchiri"]	[]	["cicerchia"]	["http://liita.it/data/id/lemma/976434"]
4575	chetru	NOUN	m	["chiètaru","ghiatru","citru","jetru","chiatru","ietru","chietru","chetru"]	[]	["acqua ghiacciata","gelo","ghiaccio"]	["http://liita.it/data/id/lemma/1092657","http://liita.it/data/id/lemma/994967","http://liita.it/data/id/lemma/994989"]
4576	chi	ADV		["chi"]	[]	["che"]	["http://liita.it/data/id/lemma/975848"]
4577	chi?	ADV		["chi?"]	[]	["che cosa?"]	[]
4578	chi	ADV		["chi"]	[]	["che...!"]	[]
4579	chî	ADP	m	["ch'î","cu li","chê","cu i","ch'ê","chî","ch'i","ch'e","culli"]	[]	["con gli","con i","coi","cogli"]	["http://liita.it/data/id/lemma/1090751","http://liita.it/data/id/lemma/1090746"]
4580	chî	ADP	f	["ch'î","cu li","chê","cu i","ch'ê","chî","ch'i","ch'e","culli"]	[]	["con le","colle"]	["http://liita.it/data/id/lemma/1090772"]
4581	chiaccu	NOUN	m	["ghiaccu","chiaccu"]	[]	["nodo scorsoio","cappio"]	["http://liita.it/data/id/lemma/973827"]
4582	chiàccula	NOUN	f	["chiàccula","chiàncula"]	[]	["trappola"]	["http://liita.it/data/id/lemma/1099018"]
4583	chiafeu	NOUN	m	["fafeu","ciafeu","chiafeu"]	[]	["sciocco"]	["http://liita.it/data/id/lemma/1035245"]
4584	chiaga	NOUN	f	["chiaga","chiaja","chiaia"]	[]	["piaga"]	["http://liita.it/data/id/lemma/1021203","http://liita.it/data/id/lemma/1020231"]
4585	chiagarìa	NOUN	f	["chiagarìa"]	[]	["luogo pieno di piaghe"]	[]
4587	chiaita	NOUN		["chiaitu","chiaita"]	[]	["chiacchiera","discorso vano e importuno"]	["http://liita.it/data/id/lemma/1054970"]
4588	chiaiteri	NOUN	m	["chiaiteri"]	[]	["ciarlone"]	["http://liita.it/data/id/lemma/976375"]
4589	chiaitiari	VERB		["chiaitiari"]	[]	["ciarlare"]	["http://liita.it/data/id/lemma/976360"]
4591	chiana	ADJ	f	["chiana"]	[]	["piana"]	[]
4592	chiana	NOUN	f	["chiana"]	[]	["piana","terreno esteso pianeggiante"]	["http://liita.it/data/id/lemma/1020265","http://liita.it/data/id/lemma/1020264","http://liita.it/data/id/lemma/1095750"]
4593	chianca	NOUN	f	["chianca","ghianca"]	[]	["macelleria"]	["http://liita.it/data/id/lemma/1007475"]
4594	chianca	NOUN	f	["chianca"]	[]	["ceppo"]	["http://liita.it/data/id/lemma/975506"]
4595	chiancarutu	ADJ	m	["chiancutu","chiancarutu"]	[]	["tozzo"]	["http://liita.it/data/id/lemma/1047602"]
4596	chiancheri	NOUN	m	["chiancheri","ghiancheri","chianchieri"]	[]	["macellaio"]	["http://liita.it/data/id/lemma/1007469"]
4597	chianchiari	VERB		["chianchiari"]	[]	["macellare"]	["http://liita.it/data/id/lemma/1007471"]
4598	chiànciri	VERB		["chiàngiri","chiànciri","ciànciri"]	[]	["piangere"]	["http://liita.it/data/id/lemma/1020283"]
4600	fuddunata	NOUN	f	["fuddunata"]	[]	["orma di animali sul molliccio"]	[]
4601	chianculiari	VERB		["cianculiari","chianculiari"]	[]	["mangiare imprecando, ossia con difficoltà e dolore"]	[]
4602	fudduniari	VERB		["fudduniari"]	[]	["lasciare orme profonde sul terreno"]	[]
4605	chianedda	NOUN	f	["chianedda"]	[]	["pianella"]	["http://liita.it/data/id/lemma/1020274"]
4606	fugattiari	VERB		["fugattiari"]	[]	["cacciar via","molestare","incalzare"]	["http://liita.it/data/id/lemma/999713","http://liita.it/data/id/lemma/1011834"]
4607	chianetta	NOUN	f	["chianetta"]	[]	["strumento dei fontanieri per cavare acqua, simile a un elmo"]	[]
4608	quittari	VERB		["quittari","chittari"]	[]	["quietanzare"]	["http://liita.it/data/id/lemma/1025684"]
4609	fui fui	NOUN	m	["fui fui"]	[]	["lepisma"]	["http://liita.it/data/id/lemma/1005788"]
4610	chianiari	VERB		["chianiari"]	[]	["piallare"]	["http://liita.it/data/id/lemma/1020258"]
4611	fùiri	VERB		["fùggiri","fùiri","fùjiri"]	[]	["fuggire"]	["http://liita.it/data/id/lemma/994124"]
4612	chianozzu	NOUN	m	["chianozzu"]	[]	["pialla"]	["http://liita.it/data/id/lemma/1020255"]
4613	fuita	NOUN	f	["fuita"]	[]	["fuggita"]	["http://liita.it/data/id/lemma/994126"]
4614	chiantedda	NOUN	f	["chiantedda"]	[]	["parte della scarpa tra la suola e il tomaio"]	[]
4615	fuitina	NOUN	f	["fuitina"]	[]	["fuggita"]	["http://liita.it/data/id/lemma/994126"]
4616	chiantimi	NOUN	m	["chiantimi"]	[]	["pianticelle da trapiantare","piantine"]	[]
4617	fuittiari	VERB		["fuittiari"]	[]	["cacciar via","molestare","incalzare"]	["http://liita.it/data/id/lemma/999713","http://liita.it/data/id/lemma/1011834"]
4618	chianuzziari	VERB		["chianuzziari"]	[]	["piallare"]	["http://liita.it/data/id/lemma/1020258"]
4619	fuiuta	NOUN	f	["fujuta","fuiuta"]	[]	["l'atto del fuggirsene"]	["http://liita.it/data/id/lemma/994113"]
4620	chiappa	NOUN	f	["chiappa"]	[]	["natica","piccia"]	["http://liita.it/data/id/lemma/1020434","http://liita.it/data/id/lemma/1013438"]
4621	fuiutina	NOUN	f	["fuiutina","fujutina"]	[]	["l'atto del fuggirsene"]	["http://liita.it/data/id/lemma/994113"]
4622	chiapparata	NOUN	f	["chiapparata"]	[]	["l'azione e l'effetto del defecare"]	[]
4624	chiapparutu	ADJ	m	["chiapparutu"]	[]	["grasso e grosso","grassocccio"]	[]
4625	fumari	VERB		["fumari"]	[]	["fumare","emettere fumo","mandar fumo"]	["http://liita.it/data/id/lemma/994163"]
4626	chiappazza	NOUN	f	["chiappazza"]	[]	["rupe"]	["http://liita.it/data/id/lemma/1032445"]
4627	fumazzaru	NOUN	m	["fumazzaru"]	[]	["concimaia"]	["http://liita.it/data/id/lemma/978741"]
4628	chiappetta	NOUN	f	["chiappetta"]	[]	["concio squadrato per costruire"]	[]
4629	fumedda	NOUN	f	["fumedda"]	[]	["strumento di sughero per catturare le seppie"]	[]
4630	chiappinu	NOUN	m	["chiappinu"]	[]	["uomo lento"]	[]
4631	fumeri	NOUN	m	["fumeri"]	[]	["concio","concime"]	["http://liita.it/data/id/lemma/1062095","http://liita.it/data/id/lemma/978747","http://liita.it/data/id/lemma/978751"]
4632	chiàppiti chiàppiti	ADV		["chiàppiti chiàppiti","gnàppiti gnàppiti"]	[]	["lemme lemme"]	[]
4633	fumiriari	VERB		["fumiriari"]	[]	["concimare"]	["http://liita.it/data/id/lemma/978742"]
4634	chiappuni	NOUN	m	["chiappuni"]	[]	["cantone squadrato per edilizia"]	[]
4635	fumuliari	VERB		["fumuliari"]	[]	["mandare un po' di fumo"]	[]
4636	chiarchiaru	NOUN	m	["chiarchiaru"]	[]	["mucchio di sassi","macìa","pietraia","mucchio di pietre"]	["http://liita.it/data/id/lemma/1020563"]
4637	fumusternu	NOUN	m	["fumusterra","fumusternu"]	[]	["fumaria officinale","erba fumaria"]	[]
4638	chiasma	NOUN	f	["chiàsima","chiasma"]	[]	["ruggine delle piante","delle biade"]	[]
4639	funghia	NOUN	f	["funghia"]	[]	["broncio","fungo","muso","bocca"]	["http://liita.it/data/id/lemma/1013153","http://liita.it/data/id/lemma/971774","http://liita.it/data/id/lemma/1092504","http://liita.it/data/id/lemma/1089952"]
4641	funciari	VERB		["funciari"]	[]	["usare la bocca"]	[]
4642	chiattu	NOUN	m	["piattu","chiattu"]	[]	["piatto"]	["http://liita.it/data/id/lemma/1020366"]
4643	funciata	NOUN	f	["funciata"]	[]	["sgrugnata","colpo nel grugno"]	["http://liita.it/data/id/lemma/1038259"]
4644	chiavari	VERB		["chiavari","nchiuvari"]	[]	["fissare con chiodi","inchiodare"]	["http://liita.it/data/id/lemma/1000011"]
4645	funnali	NOUN	m	["funnali"]	[]	["fondo del mare","fondale"]	["http://liita.it/data/id/lemma/992984"]
4646	funnali	ADJ	m	["funnali"]	[]	["fondo","profondo","fondale"]	["http://liita.it/data/id/lemma/1056457","http://liita.it/data/id/lemma/992983","http://liita.it/data/id/lemma/1059157"]
4647	chiaviruni	NOUN	m	["chiaviruni"]	[]	["palo"]	["http://liita.it/data/id/lemma/1058499"]
4648	funnarigghi	NOUN	m	["funnarigghi"]	[]	["fondiglio"]	["http://liita.it/data/id/lemma/993009"]
4649	chiavittieri	NOUN	m	["chiavitteri","chiavittieri","ciavittieri"]	[]	["chiavaiolo"]	["http://liita.it/data/id/lemma/976028"]
4650	funnigghia	NOUN	f	["funnigghia"]	[]	["fondiglio"]	["http://liita.it/data/id/lemma/993009"]
4651	chica	NOUN	f	["chica","ghica"]	[]	["piega"]	["http://liita.it/data/id/lemma/1095788"]
4652	funniolu	NOUN	m	["funniolu"]	[]	["fondiglio"]	["http://liita.it/data/id/lemma/993009"]
4654	funnu	NOUN	m	["funnu"]	[]	["fondo"]	["http://liita.it/data/id/lemma/1056458"]
4655	funnu	NOUN	m	["funnu","furnu"]	[]	["forno"]	["http://liita.it/data/id/lemma/993241"]
4656	chicchiari	VERB		["chicchiari"]	[]	["parlare balbettando"]	[]
4657	funnurutu	ADJ	m	["funnurutu"]	[]	["profondo"]	["http://liita.it/data/id/lemma/1059157"]
4658	chichiruni	NOUN	m	["cucuruni","chichiruni"]	[]	["bitorzolo"]	["http://liita.it/data/id/lemma/970652"]
4659	funnutu	ADJ	m	["funnutu"]	[]	["profondo"]	["http://liita.it/data/id/lemma/1059157"]
4660	chieffa	NOUN		["chieffa"]	[]	["cavo"]	["http://liita.it/data/id/lemma/975045","http://liita.it/data/id/lemma/975046"]
4661	funtìculu	NOUN	m	["funtìculu"]	[]	["cauterio"]	["http://liita.it/data/id/lemma/974943"]
4663	furami	NOUN	m	["furami"]	[]	["animale rapace"]	["http://liita.it/data/id/lemma/968563"]
4665	furana	NOUN	f	["furana"]	[]	["nebbia"]	["http://liita.it/data/id/lemma/1058144"]
4667	furanu	ADJ	m	["furanu"]	[]	["foraneo","forestiero"]	["http://liita.it/data/id/lemma/993137","http://liita.it/data/id/lemma/993087"]
4668	chifarusu	ADJ	m	["chifarusu"]	[]	["corto e gobbo"]	[]
4669	furbuliari	VERB		["furbuliari"]	[]	["bastonare"]	["http://liita.it/data/id/lemma/969217"]
4670	chiffari	NOUN	m	["chiffari","cuffari"]	[]	["daffare","faccenda","uomo da nulla"]	["http://liita.it/data/id/lemma/982160","http://liita.it/data/id/lemma/990781"]
4671	furcedda	NOUN	f	["furcedda"]	[]	["forcella"]	["http://liita.it/data/id/lemma/993114"]
4672	chifila	NOUN	f	["chifila"]	[]	["lattice raccolto dalla pianta dell'Astragalus traganta"]	[]
4673	furchiuni	NOUN	m	["furchiuni"]	[]	["stamberga","buca"]	["http://liita.it/data/id/lemma/1042559","http://liita.it/data/id/lemma/971965"]
4677	furèsticu	ADJ	m	["furèsticu"]	[]	["selvatico"]	["http://liita.it/data/id/lemma/1036666"]
4678	chimistru	NOUN	m	["chimistru"]	[]	["ottone"]	["http://liita.it/data/id/lemma/1016873"]
4680	chimurru	NOUN	m	["chimurru"]	[]	["vista corta"]	[]
4682	chinizza	NOUN	f	["chinizza"]	[]	["pienezza"]	["http://liita.it/data/id/lemma/1020542"]
4683	furficiari	VERB		["furficiari"]	[]	["cincischiare"]	["http://liita.it/data/id/lemma/976627"]
4684	chiosu	NOUN	m	["chiosu"]	[]	["gelso nero"]	[]
4685	furfurinu	ADJ	m	["furfurinu"]	[]	["libertino"]	["http://liita.it/data/id/lemma/1093809"]
4686	chiova	NOUN	f	["chiova"]	[]	["acqua piovana","pioggia"]	["http://liita.it/data/id/lemma/1020800"]
4688	chiòviri	VERB		["ciòviri","chiòviri","chiuppiri"]	[]	["piovere"]	["http://liita.it/data/id/lemma/1020848"]
4690	chippu	NOUN	m	["chippu"]	[]	["pannicolo che avvolge gli intestini"]	[]
4691	chirca	NOUN	f	["chirca","cricchia"]	[]	["tonsura","chierica"]	["http://liita.it/data/id/lemma/1047258","http://liita.it/data/id/lemma/976063"]
4692	furiari	VERB		["furiari"]	[]	["eccitare"]	["http://liita.it/data/id/lemma/987375"]
4693	chirchiriddu	NOUN	m	["chirchiriddu"]	[]	["ritrosa","cocuzzolo"]	["http://liita.it/data/id/lemma/977546","http://liita.it/data/id/lemma/1097024"]
4694	furiotu	NOUN	m	["furiotu"]	[]	["chi abita nei sobborghi"]	[]
4695	chiri chiri	INTJ		["chiri chiri"]	[]	["voce per chiamare i maiali"]	[]
4696	furitanu	ADJ	m	["furitanu"]	[]	["foraneo","forestiero"]	["http://liita.it/data/id/lemma/993137","http://liita.it/data/id/lemma/993087"]
4697	chiricòcculu	NOUN	m	["chiricòcculu"]	[]	["apice della testa","cocuzzolo"]	["http://liita.it/data/id/lemma/977546"]
4698	furra	NOUN		["furra"]	[]	["ulcerazione alla bocca"]	[]
4699	chiricopu	NOUN	m	["chiricopu"]	[]	["albicocca"]	["http://liita.it/data/id/lemma/962482","http://liita.it/data/id/lemma/962481"]
4701	chiròpula	NOUN	f	["chiròpula"]	[]	["manipolo di lino"]	[]
4703	chissu	PRON	m	["chissu"]	[]	["codesto"]	["http://liita.it/data/id/lemma/977558"]
4705	chistu	PRON	m	["stu","chista","chissa","chistu","chissu","chissi"]	[]	["questo"]	["http://liita.it/data/id/lemma/1025663"]
4707	chitichitè	NOUN	m	["chitichitè"]	[]	["solletico"]	["http://liita.it/data/id/lemma/1039964"]
4708	furruaggiu	NOUN	m	["furruaggiu"]	[]	["provvista di vettovaglie"]	[]
4710	furtari	VERB		["furtari"]	[]	["rubare"]	["http://liita.it/data/id/lemma/1032310"]
4711	chittena	NOUN	f	["iuttena","jittena","chittena","ghittena","icchena","juttena","ittena","ghiuttena"]	[]	["muriccio","muro basso","muricciolo"]	["http://liita.it/data/id/lemma/1013062","http://liita.it/data/id/lemma/1013064"]
4712	furtilizza	NOUN	f	["furtilizza"]	[]	["fortezza"]	["http://liita.it/data/id/lemma/1092407"]
4713	chittiari	VERB		["chittiari"]	[]	["solleticare"]	["http://liita.it/data/id/lemma/1039963"]
4714	furtura	NOUN	f	["furtura"]	[]	["gran freddo con temporale"]	[]
4715	chiùiri	VERB		["chiùiri","chiùriri","chiudiri","chiùjiri","jùiri","iùiri","chiùdiri","jùjiri"]	[]	["chiudere"]	["http://liita.it/data/id/lemma/976229"]
4716	furu	NOUN	m	["furu"]	[]	["frullino"]	["http://liita.it/data/id/lemma/994013"]
4717	chiumazzu	NOUN	m	["chiumazzu","iumazzu","chjumazzu","jumazzu"]	[]	["guanciale"]	["http://liita.it/data/id/lemma/997187"]
4718	furzivu	ADJ	m	["furzivu"]	[]	["robusto"]	["http://liita.it/data/id/lemma/1097043"]
4719	chiummaloru	NOUN	m	["chiummaloru","ghiummaloru"]	[]	["galleggiante col suo lucignolo sull'olio della lampada"]	[]
4720	furzusu	ADJ	m	["furzusu"]	[]	["robusto","forzoso"]	["http://liita.it/data/id/lemma/1097043","http://liita.it/data/id/lemma/993296"]
